Repeat; Align; Compensate; Prefetch; Slice size; Threads per row; Block
10; 32; 10; 2; 64; 2; 128

matrix; format; average time; standard deviation time; times
qcd5_4.mtx; cpu; 3.25645124912; 0.00894424030985; 3.24131202698; 3.26172804832; 3.25964808464; 3.25715208054; 3.24553608894; 3.2704000473; 3.24582409859; 3.26188802719; 3.25587201118; 3.26515197754
qcd5_4.mtx; ellpack; 0.191123199463; 0.000931765016813; 0.191967993975; 0.191295996308; 0.192192003131; 0.189664006233; 0.190239995718; 0.191072002053; 0.190144002438; 0.19148799777; 0.192671999335; 0.190495997667
qcd5_4.mtx; sliced; 0.189641600847; 0.00377095452115; 0.188352003694; 0.188511997461; 0.18796800077; 0.188800007105; 0.188447996974; 0.188383996487; 0.188032001257; 0.188224002719; 0.188767999411; 0.200928002596
qcd5_4.mtx; sertilp; 0.185164801776; 0.000992121709187; 0.185312002897; 0.18419200182; 0.184768006206; 0.185151994228; 0.184576004744; 0.187775999308; 0.184704005718; 0.184832006693; 0.185951992869; 0.184384003282
rma10.mtx; cpu; 3.99601924419; 0.00963120965371; 4.00192022324; 3.98044800758; 4.0081281662; 3.98559999466; 3.99811196327; 4.00038385391; 4.00105619431; 3.98982405663; 4.00969600677; 3.98502397537
rma10.mtx; ellpack; 0.286489599943; 0.00132441488527; 0.288192003965; 0.284767985344; 0.285311996937; 0.286944001913; 0.288576006889; 0.286816000938; 0.28639999032; 0.287647992373; 0.285632014275; 0.284608006477
rma10.mtx; sliced; 0.246006399393; 0.00114074896681; 0.245984002948; 0.24793599546; 0.245695993304; 0.246848002076; 0.245728000998; 0.246463999152; 0.246943995357; 0.246240004897; 0.244320005178; 0.24390399456
rma10.mtx; sertilp; 0.225865601003; 0.000950032629618; 0.226272001863; 0.226303994656; 0.225344002247; 0.226208001375; 0.227264001966; 0.223424002528; 0.22643199563; 0.225856006145; 0.225887998939; 0.225664004683
shipsec1.mtx; cpu; 14.9397184372; 0.0149038061239; 14.9284477234; 14.9452161789; 14.9277124405; 14.9594240189; 14.9271039963; 14.9642238617; 14.9302721024; 14.9531202316; 14.9176959991; 14.9439678192
shipsec1.mtx; ellpack; 0.801072001457; 0.000764828003675; 0.80070400238; 0.801760017872; 0.801952004433; 0.800736010075; 0.801151990891; 0.800095975399; 0.802111983299; 0.800671994686; 0.801760017872; 0.799776017666
shipsec1.mtx; sliced; 0.718239998817; 0.0133983575107; 0.71283197403; 0.714432001114; 0.714815974236; 0.717823982239; 0.71280002594; 0.758144021034; 0.711935997009; 0.714272022247; 0.712448000908; 0.712895989418
shipsec1.mtx; sertilp; 0.683375996351; 0.00202750935783; 0.683391988277; 0.685151994228; 0.683103978634; 0.682016015053; 0.687871992588; 0.681792020798; 0.681599974632; 0.681343972683; 0.682048022747; 0.685440003872
wbp256.mtx; cpu; 82.8039558411; 0.424074777309; 82.31590271; 82.1210250854; 82.27318573; 83.2640609741; 83.1674575806; 82.9364471436; 82.8202590942; 83.3271026611; 83.1858901978; 82.6282272339
wbp256.mtx; ellpack; 1.62713919878; 0.0076583034253; 1.62780797482; 1.61872005463; 1.62655997276; 1.64873600006; 1.62524795532; 1.62227201462; 1.62358403206; 1.62422394753; 1.62716805935; 1.62707197666
wbp256.mtx; sliced; 1.16016640663; 0.00168995879691; 1.16204798222; 1.1585919857; 1.15705597401; 1.15766394138; 1.16134405136; 1.16128003597; 1.16060805321; 1.16054403782; 1.16204798222; 1.16048002243
wbp256.mtx; sertilp; 1.088121593; 0.00207550136653; 1.0901119709; 1.08921599388; 1.0901119709; 1.08854401112; 1.08521604538; 1.08460795879; 1.09081602097; 1.08732795715; 1.08915197849; 1.0861120224
